Номер пакета	Время	acc_X	acc_Y	acc_Z	gyro_X	gyro_Y	gyro_Z	mag_X	mag_Y	mag_Z	Лидар
35934	555736	31	-5	2036	6	-22	-25	-512	199	151	11521
35935	555751	35	-8	2033	7	-22	-25	-507	197	156	11521
35936	555766	37	-6	2030	8	-24	-25	-515	207	154	11521
35937	555781	40	-15	2037	9	-23	-25	-503	199	162	11521
35938	555796	38	-11	2032	7	-22	-25	-509	195	162	11521
35939	555811	45	-11	2041	9	-23	-26	-518	201	160	11521
35940	555826	40	-11	2034	7	-22	-26	-509	208	164	11521
35941	555844	38	-6	2036	8	-21	-26	-505	207	162	11521
35942	555859	33	-11	2036	8	-22	-26	-509	202	165	11521
35943	555874	30	-16	2025	9	-22	-25	-509	211	161	11521
35944	555889	43	-14	2034	6	-22	-26	-507	202	152	11521
35945	555904	42	-10	2031	8	-23	-25	-512	205	156	11521
35946	555919	42	-6	2031	9	-22	-25	-505	201	151	11521
35947	555934	32	-7	2040	7	-24	-25	-508	202	161	11521
35948	555952	38	-7	2035	10	-23	-25	-500	212	164	11521
35949	555967	39	-16	2028	9	-22	-25	-506	206	159	11521
35950	555982	41	-12	2032	7	-22	-24	-497	201	162	11521
35951	555997	45	-7	2030	7	-21	-24	-512	207	148	11521
35952	556012	41	-18	2030	8	-22	-24	-503	198	158	11521
35953	556027	37	-16	2034	7	-21	-24	-501	191	151	11521
35954	556042	35	-17	2033	6	-22	-25	-505	201	149	11521
35955	556060	31	-16	2029	7	-21	-25	-514	198	139	11521
35956	556075	32	-15	2028	7	-23	-25	-509	204	145	11521
35957	556090	42	-10	2033	8	-23	-24	-504	201	152	11521
35958	556105	40	-11	2033	7	-23	-24	-501	203	154	11521
35959	556120	36	-8	2030	7	-23	-24	-501	199	158	11521
35960	556135	41	-10	2032	8	-24	-25	-501	198	163	11521
35961	556150	34	-11	2030	7	-22	-23	-498	203	164	11521
35962	556168	41	-6	2032	7	-24	-24	-501	204	165	11521
35963	556183	33	-13	2030	8	-22	-25	-511	198	161	11521
35964	556198	39	-7	2028	7	-23	-24	-515	206	166	11521
35965	556213	39	-15	2028	7	-23	-26	-502	204	170	11521
35966	556228	52	-11	2040	5	-22	-24	-510	191	165	11521
35967	556243	37	-8	2028	8	-22	-24	-514	201	162	11521
35968	556258	44	-12	2035	8	-22	-24	-508	199	168	11521
35969	556276	34	-8	2037	6	-22	-25	-511	199	163	11521
35970	556291	38	-12	2028	8	-21	-24	-505	199	161	11521
35971	556306	38	-14	2028	10	-23	-24	-507	204	166	11521
35972	556321	44	-7	2036	7	-22	-24	-508	198	163	11521
35973	556336	32	-9	2035	7	-23	-24	-519	184	157	11521
35974	556351	34	-14	2042	7	-23	-24	-506	199	155	11521
35975	556366	35	-9	2035	6	-24	-24	-513	200	151	11521
35976	556384	40	-13	2032	9	-23	-24	-506	195	165	11521
35977	556399	32	-15	2027	8	-22	-24	-513	200	164	11521
35978	556414	38	-14	2035	7	-22	-24	-508	195	175	11521
35979	556429	40	-6	2034	6	-22	-24	-505	195	171	11521
35980	556444	39	-13	2039	7	-22	-25	-513	200	168	11521
35981	556459	39	-6	2033	7	-21	-23	-514	194	171	11521
35982	556474	34	-12	2028	7	-22	-24	-514	191	166	11521
35983	556492	25	-5	2041	7	-22	-25	-513	195	165	11521
35984	556507	40	-12	2031	7	-22	-25	-509	193	161	11521
35985	556522	38	-20	2039	6	-22	-24	-518	200	170	11521
35986	556537	38	-18	2037	7	-23	-24	-512	193	168	11521
35987	556552	36	-9	2029	7	-23	-24	-511	205	156	11521
35988	556567	43	-11	2034	7	-23	-25	-505	204	162	11521
35989	556582	36	-20	2027	7	-23	-24	-511	196	157	11521
35990	556600	40	-10	2033	8	-23	-24	-517	207	167	11521
35991	556615	38	-5	2027	8	-22	-25	-501	200	160	11521
35992	556630	47	-8	2036	9	-22	-25	-495	198	165	11521
35993	556645	37	-12	2027	5	-21	-25	-508	204	169	11521
35994	556660	36	-15	2037	7	-22	-26	-510	199	155	11521
35995	556675	38	-12	2034	8	-22	-25	-521	202	162	11521
35996	556690	39	-19	2041	7	-22	-25	-506	197	166	11521
35997	556708	38	-11	2026	7	-22	-25	-519	204	160	11521
35998	556723	40	-7	2034	8	-23	-25	-514	202	159	11521
35999	556738	42	-11	2031	8	-23	-25	-513	204	160	11521
36000	556753	35	-16	2027	6	-22	-25	-512	199	166	11521
36001	556768	43	-7	2029	8	-22	-25	-505	200	167	11521
36002	556783	40	-8	2033	8	-22	-25	-505	198	155	11521
36004	556816	33	-11	2027	7	-22	-27	-507	206	159	11521
36005	556831	37	-10	2027	7	-22	-27	-506	205	156	11521
36006	556846	38	-8	2030	6	-21	-25	-511	206	165	11521
36007	556861	31	-11	2032	7	-23	-24	-511	200	165	11521
36008	556876	41	-11	2037	7	-22	-25	-511	206	155	11521
36009	556891	34	-7	2032	8	-22	-25	-505	200	159	11521
36010	556906	38	-13	2030	8	-24	-25	-511	208	162	11521
36011	556924	33	-13	2028	8	-23	-25	-523	202	164	11521
36012	556939	39	-16	2028	8	-23	-25	-509	209	154	11521
36013	556954	37	-9	2034	8	-23	-25	-509	198	165	11521
36014	556969	46	-12	2036	5	-22	-25	-513	201	162	11521
36015	556984	37	-24	2030	5	-21	-23	-511	205	166	11521
36016	556999	38	-9	2029	6	-21	-25	-515	203	161	11521
36017	557014	40	-17	2033	8	-23	-24	-508	198	164	11521
36018	557032	40	-9	2032	7	-21	-26	-513	199	167	11521
36019	557047	47	-9	2038	7	-20	-24	-519	201	157	11521
36020	557062	31	-10	2031	7	-22	-24	-518	206	167	11521
36021	557077	43	-11	2045	8	-22	-24	-514	204	162	11521
36022	557092	34	-10	2036	6	-23	-25	-518	200	160	11521
36023	557107	34	-10	2026	7	-22	-24	-511	198	168	11521
36024	557122	37	-7	2030	8	-23	-25	-506	201	160	11521
36025	557140	37	-8	2033	7	-22	-24	-504	204	168	11521
36026	557155	34	-11	2033	7	-24	-24	-499	194	164	11521
36027	557170	43	-13	2033	8	-23	-25	-503	202	159	11521
36028	557185	39	-13	2036	8	-23	-25	-509	205	154	11521
36029	557200	36	-8	2031	7	-23	-24	-515	204	160	11521
36030	557215	38	-22	2042	8	-22	-25	-502	211	164	11521
36031	557230	42	-9	2032	7	-21	-25	-505	202	169	11521
36032	557248	32	-8	2038	7	-21	-24	-508	200	165	11521
36033	557263	45	-18	2028	7	-22	-25	-520	196	165	11521
36034	557278	41	-7	2031	9	-22	-24	-502	206	168	11521
36035	557293	38	-14	2037	6	-22	-24	-505	206	170	11521
36036	557308	33	-13	2029	7	-24	-24	-505	207	164	11521
36037	557323	35	-7	2031	8	-22	-25	-501	205	161	11521
36038	557338	33	-17	2026	7	-23	-25	-513	208	161	11521
36039	557356	41	-8	2031	7	-23	-23	-504	202	168	11521
36040	557371	40	-4	2031	7	-23	-24	-502	198	164	11521
36041	557386	39	-15	2040	7	-22	-24	-508	204	160	11521
36042	557401	37	-7	2037	6	-22	-24	-513	201	171	11521
36043	557416	44	-17	2034	6	-22	-24	-496	202	166	11521
36044	557431	44	-10	2039	7	-22	-24	-500	201	163	11521
36045	557446	42	-13	2033	8	-21	-24	-500	201	170	11521
36046	557464	40	-19	2037	7	-21	-24	-507	205	169	11521
36047	557479	39	-10	2031	8	-23	-24	-495	192	166	11521
36048	557494	35	-13	2030	7	-22	-24	-499	201	169	11521
36049	557509	37	-6	2028	6	-22	-25	-506	200	168	11521
36050	557524	27	-19	2031	8	-23	-25	-504	200	165	11521
36051	557539	31	-11	2033	8	-22	-25	-506	214	169	11521
36052	557554	43	-4	2036	9	-23	-25	-509	199	167	11521
36053	557572	44	-10	2029	6	-23	-25	-499	198	181	11521
36054	557587	30	-9	2038	8	-22	-24	-511	203	170	11521
36055	557602	39	-16	2036	9	-22	-25	-508	207	166	11521
36056	557617	35	-9	2023	6	-21	-24	-520	202	171	11521
36057	557632	44	-4	2033	8	-22	-26	-515	204	169	11521
36058	557647	44	-12	2033	9	-22	-25	-506	208	170	11521
36059	557662	33	-19	2033	6	-23	-24	-512	207	154	11521
36060	557680	41	-3	2029	7	-21	-26	-502	204	167	11521
36061	557695	46	-9	2038	7	-22	-26	-503	191	162	11521
36062	557710	41	-18	2038	9	-23	-26	-506	201	172	11521
36063	557725	36	-10	2026	8	-22	-25	-518	198	162	11521
36064	557740	39	-9	2033	9	-23	-26	-511	197	166	11521
36065	557755	39	-7	2034	6	-23	-26	-514	201	154	11521
36066	557770	36	-8	2029	6	-21	-25	-515	194	152	11521
36067	557788	32	-6	2029	7	-23	-26	-517	205	154	11521
36068	557803	33	-12	2037	8	-22	-25	-512	202	169	11521
36069	557818	35	-18	2026	7	-21	-25	-511	204	162	11521
36070	557833	37	-9	2027	7	-23	-24	-507	197	162	11521
36071	557848	37	-19	2034	7	-21	-25	-503	199	172	11521
36072	557863	42	-13	2042	8	-22	-25	-515	204	162	11521
36073	557878	40	-8	2028	7	-23	-25	-508	196	156	11521
36074	557896	43	-17	2034	8	-22	-25	-509	197	165	11521
36075	557911	37	-10	2028	8	-22	-25	-506	188	157	11521
36076	557926	36	-13	2021	7	-22	-25	-510	194	167	11521
36077	557941	33	-14	2026	6	-22	-24	-510	191	170	11521
36078	557956	45	-7	2034	6	-21	-25	-512	197	165	11521
36079	557971	38	-20	2034	8	-22	-25	-506	208	162	11521
36080	557986	38	-8	2027	7	-22	-25	-504	199	167	11521
36081	558004	41	-9	2029	10	-22	-25	-505	197	160	11521
36082	558019	37	-6	2030	8	-23	-25	-507	195	158	11521
36083	558034	36	-9	2030	7	-23	-25	-506	204	167	11521
36084	558049	37	-9	2026	7	-22	-24	-503	201	158	11521
36085	558064	38	-10	2032	7	-23	-24	-512	209	161	11521
36086	558079	39	-8	2028	8	-23	-24	-505	198	158	11521
36087	558094	32	-13	2027	8	-23	-25	-512	204	163	11521
36088	558112	39	-11	2030	8	-22	-24	-519	200	162	11521
36089	558127	37	-8	2037	8	-22	-24	-512	202	175	11521
36090	558142	35	-5	2028	6	-21	-24	-503	198	170	11521
36091	558157	37	-13	2029	6	-22	-24	-505	186	173	11521
36092	558172	36	-10	2036	7	-22	-23	-514	190	172	11521
36093	558187	32	-8	2028	7	-22	-25	-508	187	166	11521
36094	558202	36	-12	2034	7	-22	-25	-512	205	163	11521
36095	558220	36	-12	2032	7	-23	-24	-501	200	170	11521
36096	558235	37	-14	2031	6	-22	-24	-509	211	173	11521
36097	558250	37	-10	2032	7	-23	-25	-507	197	164	11521
36098	558265	41	-12	2034	7	-22	-25	-505	198	163	11521
36099	558280	39	-7	2029	7	-22	-24	-500	193	166	11521
36100	558295	30	-17	2026	8	-23	-24	-506	191	172	11521
36101	558310	36	-11	2028	6	-23	-25	-510	196	175	11521
36102	558328	37	-16	2037	8	-22	-26	-507	198	172	11521
36103	558343	45	-13	2040	7	-21	-25	-509	199	161	11521
36104	558358	39	-13	2027	7	-22	-26	-506	202	162	11521
36105	558373	38	-10	2031	8	-21	-26	-514	194	164	11521
36106	558388	38	-12	2025	6	-22	-25	-517	196	163	11521
36107	558403	34	-15	2026	7	-22	-26	-501	198	167	11521
36108	558418	37	-2	2033	5	-23	-25	-504	203	155	11521
36109	558436	40	-10	2025	5	-22	-25	-511	193	162	11521
36110	558451	39	-17	2036	7	-23	-25	-518	199	169	11521
36111	558466	34	-12	2027	6	-21	-24	-504	195	156	11521
36112	558481	26	-3	2039	7	-23	-25	-505	200	167	11521
36113	558496	32	-8	2028	7	-23	-26	-496	203	169	11521
36114	558511	33	-14	2030	7	-21	-25	-496	200	163	11521
36115	558526	37	-8	2033	7	-22	-24	-507	197	151	11521
36116	558544	39	-6	2034	6	-21	-24	-516	189	163	11521
36117	558559	27	-10	2039	7	-21	-24	-504	195	164	11521
36118	558574	40	-12	2038	8	-22	-26	-509	200	156	11521
36119	558589	41	-9	2030	7	-22	-24	-519	193	156	11521
36120	558604	44	-18	2028	8	-21	-25	-506	197	159	11521
36121	558619	40	-12	2032	7	-21	-25	-509	200	169	11521
36122	558634	36	-8	2033	7	-23	-25	-505	189	159	11521
36123	558652	38	-10	2026	7	-23	-26	-509	198	165	11521
36124	558667	38	-15	2028	8	-21	-24	-504	196	163	11521
36125	558682	38	-13	2037	8	-22	-23	-511	201	171	11521
36126	558697	41	-18	2035	9	-22	-24	-504	195	167	11521
36127	558712	32	-10	2031	7	-20	-25	-514	191	168	11521
36128	558727	39	-12	2033	7	-22	-24	-515	202	170	11521
36129	558742	41	-15	2026	7	-23	-24	-513	207	162	11521
36130	558760	37	-10	2027	7	-22	-25	-503	202	159	11521
36131	558775	36	-6	2026	6	-22	-24	-511	205	162	11521
36132	558790	41	-8	2031	7	-23	-25	-515	202	168	11521
36133	558805	39	-8	2034	8	-24	-24	-517	202	166	11521
36134	558820	45	-10	2038	8	-21	-24	-510	201	184	11521
36135	558835	36	-12	2033	7	-22	-24	-508	201	178	11521
36136	558850	39	-9	2022	7	-24	-24	-502	201	168	11521
36137	558868	33	-18	2029	7	-22	-24	-503	199	172	11521
36138	558883	42	-14	2030	6	-21	-24	-510	197	162	11521
36139	558898	41	-15	2042	8	-21	-25	-504	206	160	11521
36140	558913	41	-15	2032	8	-21	-27	-507	205	167	11521
36141	558928	42	-20	2033	6	-22	-25	-498	202	172	11521
36142	558943	36	-6	2034	8	-23	-26	-503	192	171	11521
36143	558958	38	-9	2027	8	-23	-25	-507	190	170	11521
36144	558976	36	-11	2027	7	-23	-26	-510	199	171	11521
36145	558991	33	-16	2026	8	-22	-26	-507	198	158	11521
36146	559006	35	-14	2022	8	-23	-26	-497	202	171	11521
36147	559021	36	-10	2035	7	-23	-25	-498	196	155	11521
36148	559036	44	-9	2041	7	-22	-25	-504	209	151	11521
36149	559051	35	-9	2028	6	-22	-25	-507	201	164	11521
36150	559066	32	-8	2040	7	-21	-24	-512	197	172	11521
36151	559084	39	-11	2029	7	-20	-25	-510	203	173	11521
36152	559099	33	-13	2025	8	-22	-25	-503	199	159	11521
36153	559114	36	-8	2033	9	-22	-24	-507	202	166	11521
36154	559129	38	-10	2036	8	-22	-24	-509	206	167	11521
36155	559144	42	-15	2040	7	-23	-25	-510	201	161	11521
36156	559159	32	-11	2024	8	-23	-25	-502	203	164	11521
36157	559174	38	-7	2035	6	-22	-25	-508	205	164	11521
36158	559192	42	-20	2029	8	-21	-24	-504	205	155	11521
36159	559207	35	-5	2033	8	-23	-25	-511	207	171	11521
36160	559222	37	-9	2031	8	-21	-24	-516	206	161	11521
36161	559237	36	-15	2030	7	-22	-24	-509	209	171	11521
36162	559252	35	-11	2034	6	-22	-24	-517	207	163	11521
36163	559267	46	-5	2029	9	-21	-24	-502	203	157	11521
36164	559282	38	-10	2027	7	-21	-24	-507	199	160	11521
36165	559300	40	-12	2028	6	-22	-24	-506	200	164	11521
36166	559315	40	-7	2032	6	-22	-25	-512	201	165	11521
36167	559330	39	-9	2031	6	-23	-25	-503	199	176	11521
36168	559345	40	-13	2026	7	-22	-24	-500	193	162	11521
36169	559360	40	-10	2031	7	-24	-24	-507	194	165	11521
36170	559375	38	-11	2029	8	-23	-24	-511	198	168	11521
36171	559390	38	-15	2032	8	-22	-24	-505	208	151	11521
36172	559408	37	-12	2026	6	-22	-24	-507	199	155	11521
36173	559423	33	-11	2031	8	-22	-24	-515	203	158	11521
36174	559438	35	-11	2030	7	-22	-25	-518	197	163	11521
36175	559453	42	-14	2035	7	-22	-24	-515	203	155	11521
36176	559468	43	-21	2028	8	-22	-24	-517	199	163	11521
36177	559483	35	-12	2029	8	-22	-24	-518	198	161	11521
36178	559498	38	-12	2026	7	-23	-24	-507	198	173	11521
36179	559516	39	-19	2043	6	-22	-23	-513	205	167	11521
36180	559531	36	-12	2029	7	-22	-23	-516	204	165	11521
36181	559546	37	-12	2025	7	-24	-25	-505	199	162	11521
36182	559561	31	-16	2025	7	-23	-24	-511	199	168	11521
36183	559576	33	-9	2025	7	-23	-24	-520	198	172	11521
36184	559591	30	-6	2037	7	-21	-24	-518	200	169	11521
36185	559606	32	-9	2030	8	-22	-24	-506	201	168	11521
36186	559624	37	-19	2042	7	-22	-24	-507	198	166	11521
36187	559639	38	-6	2032	6	-22	-24	-510	204	171	11521
36188	559654	36	-14	2031	8	-21	-26	-503	200	166	11521
36189	559669	39	-8	2029	8	-22	-24	-512	204	165	11521
36190	559684	39	-18	2038	7	-22	-24	-509	197	167	11521
36191	559699	44	-4	2037	7	-22	-24	-510	203	161	11521
36192	559714	35	-10	2036	8	-22	-23	-515	196	161	11521
36193	559732	38	-13	2033	8	-23	-24	-516	192	155	11521
36194	559747	36	-8	2034	8	-23	-25	-508	206	159	11521
36195	559762	32	-9	2032	7	-22	-24	-510	204	160	11521
36196	559777	34	-3	2036	7	-21	-23	-523	200	161	11521
36197	559792	31	-14	2024	6	-21	-24	-503	196	166	11521
36198	559807	37	-11	2025	7	-23	-24	-508	197	155	11521
36199	559822	38	-7	2029	7	-21	-23	-506	194	160	11521
36200	559840	35	-10	2024	7	-22	-24	-514	198	166	11521
36201	559855	32	-13	2029	7	-21	-25	-511	198	157	11521
36202	559870	33	-15	2028	8	-21	-24	-512	202	164	11521
36203	559885	33	-16	2021	7	-22	-24	-517	204	164	11521
36204	559900	41	-13	2038	7	-23	-24	-510	202	165	11521
36205	559915	49	-11	2042	8	-22	-25	-521	199	166	11521
36206	559930	35	-7	2033	7	-21	-25	-510	201	159	11521
36207	559948	38	-16	2024	8	-24	-24	-505	206	169	11521
36208	559963	36	-16	2031	9	-23	-25	-498	209	166	11521
36209	559978	43	-12	2034	8	-22	-25	-521	203	160	11521
36210	559993	33	-10	2025	7	-23	-24	-504	208	173	11521
36211	560008	41	-12	2030	8	-22	-25	-513	213	158	11521
36212	560023	37	-5	2030	8	-22	-24	-513	206	168	11521
36213	560038	36	-11	2025	6	-23	-24	-510	210	173	11521
36214	560056	39	-7	2027	7	-22	-24	-514	203	172	11521
36215	560071	39	-9	2026	8	-23	-25	-520	212	163	11521
36216	560086	36	-10	2026	8	-23	-24	-501	206	163	11521
36217	560101	35	-6	2031	6	-21	-25	-503	213	165	11521
36218	560116	28	-14	2025	7	-22	-24	-516	206	162	11521
36219	560131	32	-12	2028	8	-23	-24	-516	200	174	11521
36220	560146	38	-13	2034	7	-23	-25	-509	205	173	11521
36221	560164	34	-11	2022	6	-22	-25	-504	211	170	11521
36222	560179	43	-3	2033	8	-22	-26	-515	206	160	11521
36223	560194	42	-14	2034	8	-23	-26	-503	204	176	11521
36224	560209	40	-6	2031	7	-21	-26	-502	207	174	11521
36225	560224	43	-10	2036	7	-21	-26	-512	202	164	11521
36226	560239	32	-12	2035	8	-22	-25	-510	207	167	11521
36227	560254	33	-21	2029	7	-22	-26	-496	206	166	11521
36228	560272	41	-24	2025	6	-23	-26	-512	197	167	11521
36229	560287	35	-12	2030	9	-22	-25	-510	207	160	11521
36230	560302	44	1	2025	8	-22	-25	-506	198	167	11521
36231	560317	42	-6	2029	8	-22	-24	-512	205	167	11521
36232	560332	35	-11	2033	7	-22	-24	-499	203	172	11521
36233	560347	38	-11	2032	7	-22	-25	-508	203	168	11521
36234	560362	44	-11	2035	8	-21	-24	-504	199	164	11521
36235	560380	35	-20	2039	6	-21	-25	-512	203	175	11521
36236	560395	31	-15	2025	8	-22	-24	-515	205	167	11521
36237	560410	34	-12	2024	7	-22	-24	-518	201	174	11521
36238	560425	30	-22	2025	6	-21	-25	-506	204	164	11521
36239	560440	32	-15	2025	6	-23	-24	-514	207	171	11521
36240	560455	45	-11	2034	8	-23	-25	-510	208	165	11521
36241	560470	41	-17	2029	8	-22	-25	-507	205	168	11521
36242	560488	41	-8	2031	8	-22	-25	-509	204	167	11521
36243	560503	32	-14	2030	8	-23	-25	-518	201	169	11521
36244	560518	40	-21	2022	8	-22	-24	-510	204	164	11521
36245	560533	37	-15	2023	7	-21	-24	-504	205	177	11521
36246	560548	39	-7	2026	7	-21	-24	-506	195	172	11521
36247	560563	33	-12	2032	7	-21	-24	-509	202	173	11521
36248	560578	40	-17	2023	7	-22	-24	-505	196	164	11521
36249	560596	35	-15	2025	5	-21	-24	-504	201	169	11521
36250	560611	30	-8	2038	7	-21	-24	-507	194	171	11521
36251	560626	33	-20	2037	8	-23	-24	-502	197	168	11521
36252	560641	36	-16	2024	6	-22	-25	-510	200	170	11521
36253	560656	35	-9	2035	7	-23	-25	-506	202	163	11521
36254	560671	38	-13	2025	8	-23	-25	-509	198	172	11521
36255	560686	36	-9	2027	7	-21	-25	-506	199	168	11521
36256	560704	29	-14	2037	7	-21	-25	-522	200	164	11521
36257	560719	33	-13	2021	8	-22	-24	-509	197	154	11521
36258	560734	37	-13	2026	7	-21	-24	-509	197	168	11521
36259	560749	37	-11	2029	8	-22	-24	-504	205	161	11521
36260	560764	43	-2	2033	7	-22	-24	-514	203	164	11521
36261	560779	39	-21	2031	8	-22	-24	-513	209	176	11521
36262	560794	37	-14	2030	6	-23	-24	-503	203	169	11521
36263	560812	36	-8	2031	7	-23	-26	-503	199	164	11521
36264	560827	35	-9	2024	7	-22	-26	-499	196	170	11521
36265	560842	38	-7	2026	8	-22	-25	-512	195	171	11521
36266	560857	42	-9	2029	7	-23	-25	-512	202	159	11521
36267	560872	37	-13	2035	7	-23	-24	-509	199	162	11521
36268	560887	36	-13	2024	8	-23	-25	-515	208	167	11521
36269	560902	28	-12	2033	7	-23	-26	-507	200	158	11521
36270	560920	35	-4	2035	8	-21	-25	-508	208	161	11521
36271	560935	32	-15	2027	8	-22	-26	-513	200	169	11521
36272	560950	37	-6	2031	8	-22	-25	-516	209	168	11521
36273	560965	32	-10	2030	6	-22	-26	-507	201	173	11521
36274	560980	31	-15	2021	7	-23	-25	-513	206	166	11521
36275	560995	35	-7	2028	8	-22	-26	-505	202	166	11521
36276	561010	40	-5	2023	8	-23	-24	-504	199	168	11521
36277	561028	38	-6	2033	7	-23	-25	-518	193	168	11521
36278	561043	43	-10	2048	7	-23	-26	-513	207	169	11521
36279	561058	43	-8	2034	7	-23	-24	-503	195	163	11521
36280	561073	36	-7	2030	5	-22	-25	-504	202	170	11521
36281	561088	40	-8	2027	8	-23	-25	-507	194	164	11521
36282	561103	42	-16	2035	7	-23	-25	-510	194	165	11521
36283	561118	35	-22	2032	6	-24	-25	-514	200	158	11521
36284	561136	37	-12	2023	7	-23	-24	-513	198	159	11521
36285	561151	37	-10	2025	9	-22	-25	-507	203	159	11521
36286	561166	39	-19	2025	6	-22	-24	-505	196	157	11521
36287	561181	35	-10	2032	6	-22	-25	-503	206	159	11521
36288	561196	37	-6	2026	6	-21	-24	-515	204	163	11521
36289	561211	28	-14	2028	8	-22	-25	-507	192	161	11521
36290	561226	36	-10	2030	8	-23	-24	-515	205	156	11521
36291	561244	34	-8	2034	7	-22	-24	-512	197	152	11521
36292	561259	36	-17	2035	8	-23	-25	-522	199	163	11521
36293	561274	44	-6	2028	7	-22	-25	-516	195	160	11521
36294	561289	31	-12	2028	6	-21	-25	-510	198	162	11521
36295	561304	39	-14	2031	7	-21	-24	-513	199	172	11521
36296	561319	41	-9	2025	7	-22	-24	-515	198	162	11521
36297	561334	36	-12	2029	7	-21	-25	-510	205	169	11521
36298	561352	38	-9	2024	7	-21	-25	-502	206	167	11521
36299	561367	35	-14	2027	8	-21	-23	-520	201	176	11521
36300	561382	40	-19	2036	7	-22	-25	-508	199	167	11521
36301	561397	43	-15	2029	5	-22	-25	-510	198	170	11521
36302	561412	41	-7	2025	7	-22	-24	-512	192	169	11521
36303	561427	35	-19	2026	7	-23	-25	-515	199	164	11521
36304	561442	40	-11	2029	7	-23	-25	-508	196	169	11521
36305	561460	37	-19	2033	5	-22	-25	-502	201	168	11521
36306	561475	38	-6	2025	6	-22	-26	-502	200	163	11521
36307	561490	40	-9	2027	8	-21	-26	-509	195	169	11521
36308	561505	34	-12	2033	7	-21	-26	-519	193	176	11521
36309	561520	35	-11	2026	6	-22	-26	-514	201	171	11521
36310	561535	32	-10	2030	6	-23	-26	-509	206	168	11521
36311	561550	39	-1	2034	8	-22	-25	-510	205	173	11521
36312	561568	26	-20	2032	7	-23	-25	-521	199	169	11521
36313	561583	33	-16	2028	6	-22	-24	-505	196	173	11521
